,video_id,comment,sentiment_score,sentiment_label,positive_score,negative_score
630,ZDa-Z5JzLYM,"Thanks for such a well explanation of classes, I was looking for this explanation for a long time.",0.6124,Positive,0.6124,
631,ZDa-Z5JzLYM,You are more than a teacher,0.0,Neutral,,
632,ZDa-Z5JzLYM,"Out of the many years I've watched videos about anything on YouTube, I can count on my hands the number of times I've actually commented on a video. However, the way Corey explained Python OOP through this video, especially a week before my computer science exam, I just had to drop a comment. This is one of the best and most informative instructional videos I've ever seen, like ever even outside of computer science.

Well done!",0.807,Positive,0.807,
633,ZDa-Z5JzLYM,explained so well,0.3384,Positive,0.3384,
634,ZDa-Z5JzLYM,"wow, this is so good!",0.8331,Positive,0.8331,
635,ZDa-Z5JzLYM,Awesome video ! You’re the best !!,0.88,Positive,0.88,
636,ZDa-Z5JzLYM,Thank you for best explanation in the world!,0.7901,Positive,0.7901,
637,ZDa-Z5JzLYM,very good content,0.4927,Positive,0.4927,
638,ZDa-Z5JzLYM,"This was very helpful, but there is still something I'm missing. In the video, each instance of the class (e.g., each employee) must still be given a separate object name (e.g., emp_1 and emp_2). That's fine for this example, but how do you handle the real world situation of a company with thousands of employees and with some coming and gong all the time?",0.1145,Positive,0.1145,
639,ZDa-Z5JzLYM,"the format function with those two placeholders and putting it in the return got me slightly lost. Your video is amazing you explain stuff extremely well and as a guy with adhd I was glued and listening the whole time, except the moment with the placeholders and format function, it would be nice if you would explain these things, what you do and how it works, when you implement these weird and unknown spells...
I understand you can't explain everything all the time, but I'm just being honest I subscribe your channel anyway, cos this is good explaining you do. good balance of straight to the point but with some understanding why things are there. except that little format function which I am too weak of a wizard to understand.",0.9168,Positive,0.9168,
640,ZDa-Z5JzLYM,"thank u, uni did not have a better explanation than this smh",-0.3676,Negative,,-0.3676
641,ZDa-Z5JzLYM,THANK YOU,0.3612,Positive,0.3612,
642,ZDa-Z5JzLYM,thank you. Great explanation,0.765,Positive,0.765,
643,ZDa-Z5JzLYM,"Thank you for this helpful stuff. I appreciated it, but I am asking some laptop for my studies",0.6155,Positive,0.6155,
644,ZDa-Z5JzLYM,adding this comment because anyone who is looking for a good python oops course you should definetely give it a try,0.4404,Positive,0.4404,
645,ZDa-Z5JzLYM,Top tier content,0.2023,Positive,0.2023,
646,ZDa-Z5JzLYM,gawwwwd tqsmmmm i finally get what the self is for,0.0,Neutral,,
647,ZDa-Z5JzLYM,"Thankyou soooooo much , i made a whole GUI application at my workplace until now...",0.0,Neutral,,
648,WHY3bz5_QdI,Python Full Course in Telugu: https://www.youtube.com/playlist?list=PLNgoFk5SYUglQOaXSY8lAlPXmK6tQBHaw,0.0,Neutral,,
649,WHY3bz5_QdI,Super sir your explanation is very easy way to learn phython tnq sir,0.796,Positive,0.796,
650,WHY3bz5_QdI,but my intrest went wrong,-0.631,Negative,,-0.631
651,WHY3bz5_QdI,I don't know binary,0.0,Neutral,,
652,WHY3bz5_QdI,How to covert binary,0.0,Neutral,,
653,WHY3bz5_QdI,Excellent Teaching. Thanks a lot.,0.765,Positive,0.765,
654,WHY3bz5_QdI,It's very usefully,0.4754,Positive,0.4754,
655,WHY3bz5_QdI,it is use full,0.0,Neutral,,
656,WHY3bz5_QdI,Bro firstlo baga chepinav malla artham kale,0.0,Neutral,,
657,WHY3bz5_QdI,Good explanation and covered all the basic topics in python,0.4404,Positive,0.4404,
658,WHY3bz5_QdI,Thank you,0.3612,Positive,0.3612,
659,WHY3bz5_QdI,Sir python and java e rendu course ki amount entha avuthundhi sir chepandi pls,0.0772,Positive,0.0772,
660,WHY3bz5_QdI,bynari convat,0.0,Neutral,,
661,WHY3bz5_QdI,covered the basics well,0.2732,Positive,0.2732,
662,WHY3bz5_QdI,Can you provide the notes about this plz,0.0964,Positive,0.0964,
663,WHY3bz5_QdI,"Anna inka overloading,overriding,types of inheritance kuda cheppu",0.0,Neutral,,
664,jTYiNjvnHZY,"Thank you , you’re the goat",0.3612,Positive,0.3612,
665,jTYiNjvnHZY,"Even after years, This is easy to understand and relevant, Thank you very much man",0.6597,Positive,0.6597,
666,jTYiNjvnHZY,"Thanks for the awesome video. 
How do you make your terminal clutter free like that?",0.9153,Positive,0.9153,
667,jTYiNjvnHZY,Wow really good explanations! This makes a lot of sense,0.8066,Positive,0.8066,
668,jTYiNjvnHZY,"when i add that code in iDLE it comes back with  Traceback (most recent call last):
  File ""C:/Users/lesli/AppData/Local/Programs/Python/Python311/aaa.py"", line 10, in <module>
    print(num)
NameError: name 'num' is not defined. Did you mean: 'nums'?  any particular reason why?",0.0,Neutral,,
669,jTYiNjvnHZY,One of the best explanations on iterators. Thanks a ton!,0.8122,Positive,0.8122,
670,jTYiNjvnHZY,Simply the best!,0.6696,Positive,0.6696,
671,jTYiNjvnHZY,"Nice video
Just out of curiosity, how does an iterable object which isnt a iterator work(since it wont be having the next method in its class definition work).",0.4215,Positive,0.4215,
672,jTYiNjvnHZY,Excellent explanations are always!!,0.6467,Positive,0.6467,
673,jTYiNjvnHZY,"It really sums up the concepts in a concise but precise way.
Thank you a lot for this!",0.5487,Positive,0.5487,
674,jTYiNjvnHZY,Great explanation,0.6249,Positive,0.6249,
675,jTYiNjvnHZY,"Is it fair to say that ""Iterators are to Python programs what paging and virtual memory is for OS"".",0.3182,Positive,0.3182,
676,jTYiNjvnHZY,"1. In Python, an object can be called an ""iterable"" if it has the dunder method __iter__ which should return an iterator and an iterator is an object that has the method __next__.
2. __iter__  is a method that a python list has. 
3. By performing the for loop on the list, python invokes that list's __iter__ method which returns an iterator that we can loop over.


we can do next(mylist.__iter__()) which invokes the iterator's __next__ method or call  or invoke it directly: mylist.__iter__().__next__()

we can also do next(iter(mylist))

""Generators are iterators as well, but the duder iter and duner next methods are created automatically.""",0.4678,Positive,0.4678,
677,jTYiNjvnHZY,"Thank you so much Corey, much appreciated how helpful this(these) videos are, just thank you 👍",0.8779,Positive,0.8779,
678,jTYiNjvnHZY,"So, weird moment for me. I like to go back over the parts where my ADHD started to go crazy, and when you said ""Now remember I said iterators are objects with a state that..."" is when I went to back up a few minutes to get back on track. When I randomly let go, you said ""iterators are objects with a state that..."", so I weirded out and instantly now remember this rule. I have absorbed your power. There can only be One.",-0.1531,Negative,,-0.1531
679,jTYiNjvnHZY,"Hey, thanks for the explanation. I have a question. In the ""generators"" section, you mention that the ""return"" statement destroys the state of the local variables whereas a yield keyword remembers the local variable state.  When you instantiate an object of the class MyRange (nums) in this video, and call next on this object, how does it remember the updated self.value in the next call, if the return statement does not remember the state of the local variables? Thanks in advance.",0.296,Positive,0.296,
680,waY3LfJhQLY,What if you want to change the shape of the player?,0.0772,Positive,0.0772,
681,waY3LfJhQLY,"Getting stuck on the background. Ive saved his background, and tried to use my own. How do i add it to the directory? Im using Pycharm.",0.2023,Positive,0.2023,
682,waY3LfJhQLY,Thank you so much for this introduction to game programming in Python. Nice tutorial with all the necessary knowledge. I very much appreciate your effort. THANK YOU.🙂,0.9219,Positive,0.9219,
683,waY3LfJhQLY,"I done everything right and yet when i enter input pygame i get an error ""could not be resolved"" yet i followed all the steps right. 
I am new and I have both VSC and PyCharm installed ive tried using both and the same error pops up on both. Any tips?",-0.7112,Negative,,-0.7112
684,waY3LfJhQLY,What is the thing he is using python in because my python looks nothing like that,-0.2755,Negative,,-0.2755
685,waY3LfJhQLY,I lost interest 30mins in.,0.1779,Positive,0.1779,
686,waY3LfJhQLY,I have a strange question is it illegal to copy someone's code so you could better understand how to code?,-0.3041,Negative,,-0.3041
687,waY3LfJhQLY,I'm working on a python game nammed WebMaster ( You act as a spider for survive in a world  full of danger and opportunity. but i need 2d asset and learn how.,0.4497,Positive,0.4497,
688,waY3LfJhQLY,really good intro,0.4927,Positive,0.4927,
689,waY3LfJhQLY,i knw i copied every damn word from him but it still makes me proud that i  wrote it,0.5106,Positive,0.5106,
690,waY3LfJhQLY,"Hey guys, can someone tell me why pygames modules dont get highlighted?
like pygame.init() or pygame.event.get() etc.   I've seen it in VsCode (i think) ,  it would help me out tremendously",0.1506,Positive,0.1506,
691,waY3LfJhQLY,"I ran into a problem. Every time I ran the code, the window appeared and then disappeared almost immediately. Pls help this is 4 schoolwork :(",-0.6177,Negative,,-0.6177
692,waY3LfJhQLY,I am having hard time importing the image. I am getting think module error.,-0.4767,Negative,,-0.4767
693,waY3LfJhQLY,It shows me a white screen,0.0,Neutral,,
694,waY3LfJhQLY,its not letting me import time or import random,0.0,Neutral,,
695,H09PmP5tsy8,i still am struggling with installing pygame :(,-0.6908,Negative,,-0.6908
696,H09PmP5tsy8,Were is the source code 👨🏻‍💻,0.0,Neutral,,
697,H09PmP5tsy8,"Creating the graphics library is the easy part. Storyboarding, creating game mechanics, balancing, drawing art and composing music, and polishing is the hard part.",0.7096,Positive,0.7096,
698,H09PmP5tsy8,I got 17 after a few tries. It's rly good for what you made in 3 days and no experience. I tryed to do a game with python but never really had the time for it. Now that I've seen this I might just try to finish it for once.,0.09,Positive,0.09,
699,H09PmP5tsy8,Which adobe illustrator number do u  Use?,0.0772,Positive,0.0772,
700,H09PmP5tsy8,"as a beginner with almost no experience that wants to start making games, should i learn to code with python?",-0.228,Negative,,-0.228
701,H09PmP5tsy8,"think of games is easy for me, thinking of goals is easy to me... enemies, all that, very easy for me... just... I don't know how to make a game and my attempts have not been the best

e.g:

You're an experiment by the elves of Santa, to create a present that packs the items itself. They are finally successful in the creation of the present but they did not know it yet. You, the present, are sentient, through the magic, you can hear... you hear the elves are getting ready to burn all attempts, but you, just having gained sentience, do not know that if you speak up, you wont be burned, so you see that as a threat, and make a break for it.  The goal is to collect items on the way that may help in your escape but also collect the one item you were destined to hold, giving you the ability to be put on the sleigh and taken away from the north pole.  The game enemies are elves, its a stealth game with platforms, puzzles and item requirements.  Each item collected could unlock a new ability, such as the double jump or unlocking the ability to use your Christmas magic to do things, such as the ability to create ladders or bridges from inside of you.

Granted, likely out of the scope of the game and python(maybe?), but, an entire game idea in less than 1 minute... is it good? probably not, but there we go",0.9798,Positive,0.9798,
702,H09PmP5tsy8,"Amazing video, although the Mario Paint reference has me feeling my years :P",0.7925,Positive,0.7925,
703,H09PmP5tsy8,It's a funny game. I love it,0.7964,Positive,0.7964,
704,H09PmP5tsy8,Redundant to say you have no experience if you’re using python 🙂😘,0.5118,Positive,0.5118,
705,H09PmP5tsy8,"my high score is 15, i gotta say, I love the sound tracks. also loving the artwork.",0.8442,Positive,0.8442,
706,H09PmP5tsy8,can any one help to understand these project ? and how do I convert py to exe  which file should I select?,0.4696,Positive,0.4696,
707,H09PmP5tsy8,My bro over here made a game on PYTHON just like that ... And I'm here in my 2nd year of A-LEVELS not able to declare a 2D-ARRAY ☠️,0.3612,Positive,0.3612,
708,H09PmP5tsy8,"What did you do to create the gift box ? What app ? 
Sr my english not good.",0.4504,Positive,0.4504,
709,H09PmP5tsy8,"i'm sure everyone had this exact same problem when playing, it's practically impossible to pass whenever 2 hands would come on the screen at the same time and it happened very often

best i could get was 22",0.7076,Positive,0.7076,
710,H09PmP5tsy8,"# python code be like

score = 0

print(""my hi score: 343"")
if score > 343:
print(f""my hi score: {score}"")",0.3612,Positive,0.3612,
711,H09PmP5tsy8,"Fun little game, unfortunately there are instances both hands perpendicularly meet at the bottom and you cannot avoid them at all.  But I know this is supposed to be a fun little project.  This is why game development is hard, even if it's a small game; you have to check for every little possible complication.",0.708,Positive,0.708,
712,eTyI-M50Hu4,"I'm just thinking to change field and i was searching for something to start, after looking for couple of days I found this. This is so much helpful to understand basic concept for someone who just want to do fresh start. Really thank you very much for making and sharing these tutorials. My intention to learn Data analytics, if you can suggest something more to add on top of this.",0.9016,Positive,0.9016,
713,eTyI-M50Hu4,How we will solve : Use for loop to calculate sum of 1 to 100,0.2023,Positive,0.2023,
714,eTyI-M50Hu4,"should i watch this in 2023 , or there are more update ??.",0.0,Neutral,,
715,eTyI-M50Hu4,even non it person can learn anything from great learning🙂  millions thanx to you sir,0.7787,Positive,0.7787,
716,eTyI-M50Hu4,"i love hearing from you "" Maan Ligeyeay"" ok i trust you",0.8658,Positive,0.8658,
717,eTyI-M50Hu4,"brilliant, thank you great learning team and you my dear. loving it",0.9509,Positive,0.9509,
718,eTyI-M50Hu4,"Hi do we have the option to get the lectures delivered in this video in form of ppt?
To revise them as video is challenging to rewind forward...",0.1531,Positive,0.1531,
719,eTyI-M50Hu4,I have a learnt a lot of things from this video .thank you sir,0.3612,Positive,0.3612,
720,eTyI-M50Hu4,"Hay Greatlerining trainer , where is the operator chapter  in this video",0.0,Neutral,,
721,eTyI-M50Hu4,Thanks so much,0.4404,Positive,0.4404,
722,eTyI-M50Hu4,"Thank You sir for wonderful session, it was really great.",0.8908,Positive,0.8908,
723,eTyI-M50Hu4,"There is some meaning associated with i and j while he is explaining If function, while loop and for loop. It is not explained by him why he is using j while showcasing example 1st example of for loop. It took me half hour since I am beginner to understand there is some value associated by python to i and j",0.34,Positive,0.34,
724,eTyI-M50Hu4,"fantastic, one of the best videos, explained with real-life examples.",0.8316,Positive,0.8316,
725,eTyI-M50Hu4,"The only drawback of this course is that too much of Jargons has been used without explaining the meaning of those Jargons. Someone who is completely new and wants to cover the whole course cant cope up with the jargons, hence making this course 8 hours instead of 4 hours",0.0,Neutral,,
726,eTyI-M50Hu4,"Print(""Thank you"")",0.0,Neutral,,
727,mziIj4M_uwk,"its pronounced Yield, not Eld",0.0,Neutral,,
728,mziIj4M_uwk,Very simple and easy to follow examples. kudos to you.,0.7553,Positive,0.7553,
729,mziIj4M_uwk,"Thank you, My family is happy now, and that is what i want
                                                                                                - Thomas Shelby",0.7579,Positive,0.7579,
730,mziIj4M_uwk,Thanks,0.4404,Positive,0.4404,
731,mziIj4M_uwk,"Hi Navin,
Why a function and not a class?",0.0,Neutral,,
732,mziIj4M_uwk,"Daily I watch your videos one by one. you Explain the concept in such a way that we Easily catch you... 
KEEP GOING SIR..",0.34,Positive,0.34,
733,mziIj4M_uwk,ohh....man..what an confidence of teaching ...ur kind of different comparing others..cool way of teaching,0.5106,Positive,0.5106,
734,mziIj4M_uwk,Gr8   💯✨ thnk u,0.7184,Positive,0.7184,
735,mziIj4M_uwk,yield = iterative return is it sir,0.0,Neutral,,
736,mziIj4M_uwk,Why do we use iterators and generators in real life?,0.0,Neutral,,
737,mziIj4M_uwk,What a great explanation! Thank you so much.,0.784,Positive,0.784,
738,mziIj4M_uwk,Understood... Thanks :),0.7096,Positive,0.7096,
739,mziIj4M_uwk,"thanks sir.. your videos are awesome, and it makes us feel like coding is tricky but easy.",0.8316,Positive,0.8316,
740,mziIj4M_uwk,"Hi Navin sir , Thank you somuch for making each and every concept so simple and understandable .keep up the good work.",0.6597,Positive,0.6597,
741,mziIj4M_uwk,its very tough to understand your way of explaining.,-0.2006,Negative,,-0.2006
742,mziIj4M_uwk,so what i don't get is that where we can use this,0.0,Neutral,,
743,Eaz5e6M8tL4,can you please do the same for c programming also,0.3182,Positive,0.3182,
744,Eaz5e6M8tL4,you're better in teaching than coding with harry,0.4404,Positive,0.4404,
745,Eaz5e6M8tL4,"Hlo Sir,
I am not getting a pop up after nums.
Can you clarify how to get..",0.0,Neutral,,
746,Eaz5e6M8tL4,I don't have any option of append and etc,0.0,Neutral,,
747,Eaz5e6M8tL4,"So just to be clear, for remove we use the list value for pop we use the value index",0.7506,Positive,0.7506,
748,Eaz5e6M8tL4,I STARTED LEARNING PYTHON WHEN I WAS 14 YEARS OLD AND STILL LEARNING MORE AND VERY PROUD TO SAY THAT TODAY MY AGE IS NOT 23 BUT STILL 14 AND I M IN CLASS 9TH,0.5253,Positive,0.5253,
749,Eaz5e6M8tL4,sir how to sort the things in descending order ?,0.0,Neutral,,
750,Eaz5e6M8tL4,"It's surprisingly fun to follow along with what you do in these, thanks for all your hard work on the course!",0.807,Positive,0.807,
751,Eaz5e6M8tL4,I'm 14 and started HTML when I was in sixth... that's all I knew about coding. I literally have no experience in coding. I thought if I learn this I might understand nothing. But till now it is great and I've got no doubts. This is the best playlist to learn Python ever! Thank you Sir!!,0.9602,Positive,0.9602,
752,Eaz5e6M8tL4,"nums
['36, 45, 86, 99,18']
min(num)
Traceback (most recent call last):
  File ""<pyshell#9>"", line 1, in <module>
    min(num)
NameError: name 'num' is not defined. Did you mean: 'nums'?

iam getting this error can you help me in fixing",-0.1091,Negative,,-0.1091
753,Eaz5e6M8tL4,pop is not coming,0.0,Neutral,,
754,Eaz5e6M8tL4,"Hello sir, please do suggest any platform to practice simple coding questions for better practice..pleaseee",0.6369,Positive,0.6369,
755,Eaz5e6M8tL4,"I just started learning Python. Being from non tech background, I would say your videos are greatly helping me understand the concepts. QQ: Cant we just sum few values by using sum functions like sum(0:2)",0.7713,Positive,0.7713,
756,Eaz5e6M8tL4,nice explanation ...i llike it if u provide some choosings then it will be osm,0.4215,Positive,0.4215,
757,daefaLgNkw0,Can you do tutorials on playing web games bot,0.2023,Positive,0.2023,
758,daefaLgNkw0,"Ok, but how store multiple students? In your case name key will always change the name of only one user",0.0,Neutral,,
759,daefaLgNkw0,"This video was very useful, thank you!",0.7402,Positive,0.7402,
760,daefaLgNkw0,"awesome, I see example problem in my book with answer and cannot figure it out but your video explains. Helped me at 8:32",0.1779,Positive,0.1779,
761,daefaLgNkw0,Awesome video ! U r a natural teacher ! Loved it,0.9018,Positive,0.9018,
762,daefaLgNkw0,thank you kind sir,0.7096,Positive,0.7096,
763,daefaLgNkw0,"I've been learning Python for a while, and you are gifted. Many thanks",0.4404,Positive,0.4404,
764,daefaLgNkw0,Great Sir. I larned more than my University classes.,0.6249,Positive,0.6249,
765,daefaLgNkw0,"Hi Corey, I have a question, what combination of keys did you enter to highlight your code and remove the # on the left of your code.",0.34,Positive,0.34,
766,daefaLgNkw0,Effortless and excellent teaching by a born teacher.,0.5719,Positive,0.5719,
767,daefaLgNkw0,how to make it there's : in each of the key,0.0,Neutral,,
768,daefaLgNkw0,"dude...this just explained so much to me in such little time. I have been scratching my head for a while over things and not really understanding some looping within these dictionaries, but your explanation makes so much more sense that its actually starting to come together.  Thank you.",0.5023,Positive,0.5023,
769,daefaLgNkw0,"ummmm.. this guy is excellent, thank you",0.7351,Positive,0.7351,
770,daefaLgNkw0,"How do you come to know when to use (), {} or []. I see them being used here a lot, I am a new learner so getting confused in this",-0.3774,Negative,,-0.3774
771,daefaLgNkw0,"Hey Corey, I know these videos are geared towards beginners like myself - and also a few years old at this point - but it would be helpful to explain how each concept in the tutorials are used in the real world, beyond just printing out values. 

Hopefully this makes sense! Thank you for the instruction - I appreciate your teaching style",0.962,Positive,0.962,
772,daefaLgNkw0,"If Corey> Mosh:
print(""Corey is the Best"")",0.6369,Positive,0.6369,
